Cartera de préstamos hipotecarios al día 31.12.2005
Clasificación por el tipo de interés nominal aplicable,,,,,,
Intervalo % Tipo Interés,Préstamos
%,,Principal pendiente
(euros) %,,%Tipo*
interés,
2,00 - 2,24,2 0,01,,279.525,75 0,01,,2,08,
2,25 - 2,49,10 0,06,,1.268.816,65 0,06,,2,34,
2,50 - 2,74,169 0,98,,31.391.418,89 1,42,,2,69,
2,75 - 2,99,2.386 13,84,,372.631.804,62 16,86,,2,90,
3,00 - 3,24,6.397 37,11,,871.498.260,58 39,44,,3,10,
3,25 - 3,49,5.041 29,24,,591.874.023,70 26,78,,3,33,
3,50 - 3,74,2.274 13,19,,245.270.215,56 11,10,,3,58,
3,75 - 3,99,715 4,15,,71.524.363,44 3,24,,3,84,
4,00 - 4,24,205 1,19,,20.382.658,27 0,92,,4,02,
4,25 - 4,49,30 0,17,,2.930.647,52 0,13,,4,26,
4,50 - 4,74,10 0,06,,801.080,11 0,04,,4,50,
Total 17.239 100,00 2.209.852.815,09 100,00,,,,,,
Media ponderada: 3,21 %
Media simple: 3,25 %
Mínimo: 2,00 %
Máximo: 4,50 %
*Tipo de interés nominal medio del intervalo ponderado por el principal pendiente.,Media ponderada:,,,,3,21,%
,Media simple:,,,,3,25,%
,Mínimo:,,,,2,00,%
,Máximo:,,,,4,50,%
