,Bonos Serie D,,,,
Vida media (años),13,22,11,42,9,99,8,79,7,80
TIR,4,827%,4,827%,4,827%,4,827%,4,827%
Duración (años),9,24,8,29,7,48,6,77,6,15
Vencimiento final,25 12 2024,26 09 2022,25 12 2020,25 03 2019,25 09 2017
(en años),18,89,16,64,14,89,13,13,11,64
