% TACP:,7%,9%,11%,13%,15%
Vida media (años),13,22,11,42,9,99,8,79,7,80
TIR,3,157%,3,157%,3,157%,3,157%,3,157%
Duración (años),10,38,9,21,8,23,7,38,6,66
Vencimiento final,25 12 2024,26 09 2022,25 12 2020,25 03 2019,25 09 2017
(en años),18,89,16,64,14,89,13,13,11,64
