,Bonos Serie E,,,,
Vida media (años),14,43,12,55,11,10,9,77,8,65
TIR,6,678%,6,678%,6,678%,6,678%,6,678%
Duración (años),8,57,7,85,7,23,6,62,6,08
Vencimiento final,25 12 2024,26 09 2022,25 12 2020,25 03 2019,25 09 2017
(en años),18,89,16,64,14,89,13,13,11,64
