,Bonos Serie A2,,,,
Vida media (años),9,08,7,27,6,03,5,13,4,46
TIR,4,659%,4,659%,4,659%,4,659%,4,659%
Duración (años),7,11,5,92,5,05,4,38,3,87
Vencimiento final,20 08 2019,20 02 2017,20 08 2015,20 05 2014,20 08 2013
(en años),12,08,9,58,8,07,6,82,6,07
