,Bonos Serie B,,,,
Vida media (años),16,94,14,15,11,97,10,32,8,99
TIR,5,183%,5,183%,5,183%,5,183%,5,183%
Duración (años),10,61,9,41,8,37,7,50,6,76
Vencimiento final,20 08 2031,22 05 2028,20 05 2025,20 02 2023,22 02 2021
(en años),24,08,20,84,17,83,15,58,13,59
