,Bonos Serie A3,,,,
Vida media (años),18,95,15,94,13,52,11,68,10,19
TIR,4,815%,4,815%,4,815%,4,815%,4,815%
Duración (años),11,87,10,60,9,46,8,50,7,66
Vencimiento final,20 08 2031,22 05 2028,20 05 2025,20 02 2023,22 02 2021
(en años),24,08,20,84,17,83,15,58,13,59
