,Serie A,
Entidad,,
,Nº,Importe
,,
Deutsche Bank, AG London,4.335,433.500.000
J.P. Morgan Securities Ltd.,3.868,386.800.000
Caja de Ahorros y Monte de Piedad de Zaragoza, Aragón
y Rioja (Ibercaja),200,20.000.000
Caja de Ahorros de Valencia, Castellón y Alicante
(Bancaja),150,15.000.000
EBN Banco de Negocios, S.A.,150,15.000.000
Total,8.703,870.300.000
