,Serie A1,
Entidad,,
,Nº,Importe
,,
BSIL,2.564,256.400.000
EBN BANCO,1.000,100.000.000
SOCIÉTÉ GÉNÉRALE,50,5.000.000
Total,3.614,361.400.000
,Serie A2,
Entidad,,
,Nº,Importe
,,
BSIL,620,62.000.000
EBN BANCO,350,35.000.000
Total,970,97.000.000
