Cartera de préstamos al día 05.11.2005
Clasificación por la fecha amortización final,,,
Año de Amortización Final,Préstamos
%,Principal pendiente
(euros) %,Vida total Residual *
Meses Fecha
Del 01/01/2006 al 31/12/2006,157 6,92,108.326.856,95 19,43,9,83 31/08/2006
Del 01/01/2007 al 31/12/2007,177 7,80,67.357.134,12 12,08,17,93 5/05/2007
