Cartera de préstamos al día 05.11.2005
Clasificación por Comunidades Autónomas,,
,Préstamos
%,Principal pendiente
( euros) %
Galicia,679 29,91,82.232.477,62 14,75
Castilla-León,144 6,34,25.229.806,20 4,53
Madrid,284 12,51,94.539.573,12 16,96
Castilla La Mancha,51 2,25,14.165.301,92 2,54
Murcia,85 3,74,34.512.153,29 6,19
Navarra,8 0,35,6.164.176,31 1,11
La Rioja,4 0,18,2.237.055,28 0,40
Comunidad Valenciana,174 7,67,67.830.858,75 12,17
Total 2.270 100,00 557.396.550,38 100,00,,
