% TAA:,9%,,,12%,,,15%
,Bonos Serie A,,,,,,
,,,,,,,
Vida media (años),6,88,,5,62,,,4,73,
TIR,4,82%,,4,82%,,,4,82%,
Duración (años),5,22,,4,43,,,3,84,
Fecha de liquidación anticipada del,30-sep-24,,28-dic-21,,,30-dic-19,
Fondo al 10%,,,,,,,
