36,898.13 220,467.71 4,416,706.23 364,300.30 102,973.07 141,608.13 414,053.50 36,598,566.76 0.00 0.00 0.00 0.00 13,247.05 252,924.26 21,133.74 1,261,873.60 43,844,752.49
52,527.63 211,216.40 4,210,494.66 364,300.30 102,973.07 141,608.13 418,654.09 35,474,931.60 0.00 0.00 0.00 896,380.78 10,597.64 252,924.26 20,240.19 1,159,697.19 43,316,545.95
34,712.87 202,249.13 4,010,614.11 364,300.30 102,973.07 141,608.13 409,753.00 28,032,534.03 4,324,682.27 1,070,916.29 948,320.08 1,168,799.39 7,948.23 252,924.26 19,371.41 1,106,176.83 42,197,883.42
33,671.98 193,559.53 3,852,667.13 338,129.49 95,572.03 131,434.66 392,148.03 29,468,102.18 2,408,017.53 595,981.86 528,001.65 1,122,003.51 5,298.82 252,924.26 18,539.91 1,047,965.40 40,484,017.98
32,675.51 185,217.83 3,686,631.57 323,557.37 91,453.23 125,770.32 367,090.35 27,816,833.18 2,273,082.32 562,585.54 498,414.65 1,059,131.13 2,649.41 252,924.26 17,747.95 1,006,415.07 38,302,179.69
48,888.63 177,343.57 3,529,899.94 309,801.81 87,565.23 120,423.38 355,389.43 26,951,193.32 2,202,345.63 545,078.28 482,904.35 1,026,171.73 0.00 0.00 16,987.63 1,184,124.74 37,038,117.67
30,815.86 169,714.36 3,378,045.69 296,474.31 83,798.23 115,242.84 343,838.15 26,102,575.76 2,132,999.94 527,915.29 467,699.04 993,860.46 0.00 0.00 16,248.78 1,145,864.96 35,805,093.66
30,145.45 164,109.16 3,266,478.10 286,682.58 81,030.60 111,436.68 328,868.19 25,048,603.10 2,046,873.43 506,599.07 448,814.24 953,730.25 0.00 0.00 15,712.69 1,051,846.07 34,340,929.61
28,878.67 153,528.84 3,055,884.36 268,199.81 75,806.46 104,252.23 307,665.66 23,645,769.21 1,932,239.36 478,227.25 423,678.63 900,317.09 0.00 0.00 14,705.29 1,093,554.70 32,482,707.56
45,867.60 148,541.19 2,956,608.52 259,486.86 73,343.76 100,865.41 297,670.59 22,901,066.22 1,871,385.16 463,165.90 410,335.24 871,962.39 0.00 0.00 14,222.54 984,812.56 31,399,333.92
27,691.24 143,619.54 2,858,646.61 250,889.23 70,913.64 97,523.41 287,807.82 22,166,960.69 1,811,396.94 448,318.88 397,181.73 844,011.18 0.00 0.00 13,744.38 920,699.48 30,339,404.78
26,931.43 137,275.67 2,732,376.22 239,807.11 67,781.29 93,215.67 275,094.94 21,266,020.30 1,737,775.63 430,097.68 381,038.92 809,707.71 0.00 0.00 13,137.58 877,870.47 29,088,130.61
26,031.91 129,763.65 2,582,854.86 226,684.36 64,072.15 88,114.71 260,041.17 20,241,002.76 1,654,015.22 409,367.07 362,672.93 770,679.97 0.00 0.00 12,420.10 876,353.03 27,704,073.90
43,371.94 124,033.92 2,468,808.61 216,675.09 61,243.04 84,224.00 248,559.02 19,423,584.18 1,587,218.99 392,835.07 348,026.64 739,556.61 0.00 0.00 11,870.38 816,990.83 26,566,998.32
24,842.90 119,838.18 2,385,295.17 209,345.53 59,171.35 81,374.92 240,150.91 18,795,940.07 1,535,930.38 380,141.19 336,780.68 715,658.94 0.00 0.00 11,462.83 766,188.44 25,662,121.46
24,198.68 114,459.04 2,278,227.23 199,948.70 56,515.34 77,722.27 229,371.34 18,023,927.74 1,472,844.56 364,527.51 322,947.96 686,264.42 0.00 0.00 10,948.44 729,960.31 24,591,863.55
23,296.74 106,924.74 2,128,262.21 186,787.02 52,795.20 72,606.17 214,272.90 17,009,212.11 1,389,925.99 344,005.25 304,766.56 516,764.43 0.00 0.00 10,231.42 757,826.70 23,117,677.45
41,339.11 103,297.90 2,056,072.58 180,451.29 51,004.41 70,143.41 208,954.58 16,456,393.15 1,344,751.79 332,824.69 294,861.29 0.00 0.00 0.00 9,880.64 673,697.32 21,823,672.17
22,433.88 99,723.45 1,984,925.68 174,207.08 49,239.49 67,716.21 211,250.78 15,916,814.02 1,300,659.51 321,911.89 285,193.26 0.00 0.00 0.00 9,533.58 628,268.84 21,071,877.68
22,137.18 97,237.16 1,935,437.73 169,863.77 48,011.86 66,027.92 211,250.78 15,257,096.64 1,246,749.99 308,569.34 273,372.62 0.00 0.00 0.00 9,295.85 546,189.02 20,191,239.88
20,892.14 86,854.01 1,728,768.32 151,725.42 42,885.07 58,977.34 206,658.38 14,391,911.79 1,176,050.49 291,071.29 257,870.46 0.00 0.00 0.00 8,306.13 655,053.04 19,077,023.88
39,698.53 85,740.94 1,706,613.58 149,781.01 42,335.48 58,221.53 208,954.58 13,901,207.96 1,135,952.10 281,146.98 249,078.16 0.00 0.00 0.00 8,196.72 530,990.78 18,397,918.35
20,612.29 84,502.75 1,681,968.21 147,618.01 41,724.11 57,380.75 211,250.78 13,405,197.17 1,095,420.04 271,115.34 240,190.77 0.00 0.00 0.00 8,074.43 456,634.10 17,721,688.77
19,833.70 78,011.17 1,552,757.91 136,277.86 38,518.83 52,972.71 211,250.78 12,832,782.41 1,048,644.56 259,538.45 229,934.40 0.00 0.00 0.00 7,454.31 486,291.98 16,954,269.07
19,399.79 74,378.53 1,480,452.67 129,931.99 36,725.17 50,506.00 206,658.38 12,108,037.87 989,421.28 244,880.75 216,948.62 0.00 0.00 0.00 7,109.50 463,016.58 16,027,467.11
38,401.13 70,951.04 1,412,230.94 123,944.50 35,032.82 48,178.60 208,954.58 11,703,138.24 956,334.48 236,691.80 209,693.73 0.00 0.00 0.00 6,779.09 412,571.49 15,462,902.42
18,591.58 67,638.17 1,346,290.58 118,157.25 33,397.05 45,929.03 211,250.78 11,308,178.25 924,059.90 228,703.87 202,616.94 0.00 0.00 0.00 6,458.81 402,746.82 14,914,019.04
18,208.30 64,437.11 1,282,575.59 112,565.30 31,816.49 43,755.37 211,250.78 10,832,484.85 885,188.10 219,083.15 194,093.60 0.00 0.00 0.00 6,152.87 375,284.57 14,276,896.08
17,841.57 61,370.70 1,221,540.86 107,208.58 30,302.42 41,673.16 208,954.58 10,300,960.29 841,754.00 208,333.25 184,569.88 0.00 0.00 0.00 5,860.32 353,439.44 13,583,809.06
37,390.08 58,454.75 1,163,500.96 102,114.71 28,862.64 39,693.11 208,954.58 9,865,178.42 806,143.62 199,519.72 176,761.65 0.00 0.00 0.00 5,580.92 309,030.98 13,001,186.13
17,231.21 56,273.83 1,120,091.34 98,304.86 27,785.79 38,212.18 211,250.78 9,517,794.60 777,756.78 192,494.00 170,537.32 0.00 0.00 0.00 5,369.59 290,804.28 12,523,906.57
16,905.10 53,549.97 1,065,874.81 93,546.55 26,440.86 36,362.57 211,250.78 9,108,107.45 744,278.76 184,208.23 163,196.66 0.00 0.00 0.00 5,109.43 269,212.89 11,978,044.05
16,460.62 49,835.90 991,948.69 87,058.42 24,606.99 33,840.57 206,658.38 8,594,323.20 702,294.33 173,817.12 153,990.81 0.00 0.00 0.00 4,756.32 278,912.83 11,318,504.17
36,630.60 47,956.79 954,546.34 83,775.80 23,679.16 32,564.58 208,954.58 8,293,845.25 677,740.45 167,740.06 148,606.92 0.00 0.00 0.00 4,574.89 223,526.54 10,904,141.96
16,014.31 46,110.20 917,791.35 80,549.99 22,767.39 31,310.67 211,250.78 8,004,269.81 654,077.48 161,883.50 143,418.39 0.00 0.00 0.00 4,395.91 211,881.19 10,505,720.98
20,133.75 43,819.49 872,196.36 76,548.35 21,636.33 29,755.19 211,250.78 153,115,401.35 12,511,989.02 3,096,704.42 2,743,481.22 14,025,000.00 0.00 0.00 4,177.10 189,398.11 186,961,491.47
