AyT HIPOTECARIO BBK II FTA
Distribución por Índices de Referencia
Indice\Tipo Número % sobre total Saldo % sobre LTV Tipo de interés Vida residual
Referencia Préstamos préstamos Vivo balance total Medio ponder. Medio ponder. Media ponder.

Euribor 3 meses 1 0,01% 168.506,10 0,01% 84,83% 3,13% 273,8
Euribor año 6 .324 66,67% 1.039.496.591,64 78,62% 89,35% 3,14% 335,6
IRPH entidades 1 .973 20,80% 176.741.617,68 13,37% 87,84% 3,40% 297,1
MIBOR año 4 75 5,01% 31.489.113,96 2,38% 81,14% 3,50% 236,0
MULTIPLE T 7 12 7,51% 74.238.616,14 5,62% 85,27% 3,39% 300,9

Totales 9 .485 100,00% 1.322.134.445,52 100,00% 88,72% 3,20% 326,16
