Cartera de préstamos hipotecarios con tipo de interés mínimo al día 13.06.2013
Distribución por Entidad Cedente,,
Entidad Cedente,Préstamos
hipotecarios
%,Principal pendiente
(euros) %
GLOBALCAJA,2.482 36,96,166.027.548,43 33,37
CAJA RURAL DE ASTURIAS,2.526 37,61,174.567.734,56 35,09
CAJA RURAL DE GRANADA,1.708 25,43,156.899.956,39 31,54
Total 6.716 100,00 497.495.239,38 100,00,,
