Cartera de préstamos hipotecarios al día 13.06.2013
Clasificación por el uso de la vivienda,,
Uso,Préstamos
hipotecarios
%,Principal pendiente
(euros) %
Primera vivienda,6.581 83,59,490.904.898,27 81,66
Segunda vivienda,1.292 16,41,110.266.784,47 18,34
Total 7.873 100,00 601.171.682,74 100,00,,
