Fondo de Titulización,Constitución,Emisión Bonos
Inicial,Emisión Bonos
Saldo 30.06.2013,Emisión Bonos
Saldo 31.12.2012,Emisión Bonos
Saldo 31.12.2011
,,euros,euros ?%,euros ?%,euros
