,Bonos Serie A1,,,,
Vida media (años),1,01,0,87,0,76,0,68,0,63
TIR,3,860%,3,863%,3,866%,3,869%,3,872%
Duración (años),0,96,0,82,0,73,0,65,0,60
Vencimiento final,24 11 2008,22 08 2008,22 05 2008,22 05 2008,22 02 2008
(en años),1,82,1,56,1,31,1,31,1,06
