,Bonos Serie A2,,,,
Vida media (años),6,54,5,51,4,74,4,16,3,71
TIR,3,918%,3,918%,3,918%,3,918%,3,918%
Duración (años),5,44,4,69,4,11,3,65,3,29
Vencimiento final,24 08 2020,22 08 2018,22 02 2017,23 11 2015,24 11 2014
(en años),13,57,11,56,10,07,8,82,7,82
