% TAA:,10%,,,13%,,16%
,Bonos Serie A1,,,,,
Vida media (años),2,34,,1,88,,,1,58
TIR,4,40%,,4,40%,,,4,40%
Duración (años),2,11,,1,72,,,1,46
Fecha de Liquidación Anticipada,29-ene-24,,28-abr-21,,,28-ene-19
del Fondo al 10%,,,,,,
