% TAA:,10%,,,13%,,16%
,Bonos Serie B,,,,,
Vida media (años),11,30,,9,34,,,7,84
TIR,4,64%,,4,64%,,,4,64%
Duración (años),8,31,,7,18,,,6,23
Fecha de Liquidación Anticipada,29-ene-24,,28-abr-21,,,28-ene-19
del Fondo al 10%,,,,,,
