% TAA:,10%,,,13%,,16%
,Bonos Serie A2,,,,,
Vida media (años),6,59,,5,36,,,4,44
TIR,4,45%,,4,45%,,,4,45%
Duración (años),5,16,,4,35,,,3,71
Fecha de Liquidación Anticipada,29-ene-24,,28-abr-21,,,28-ene-19
del Fondo al 10%,,,,,,
