FONDOS DE TITULIZACION HIPOTECARIA,,,,,,,,,,,
FUNDS,SERIES,,,PRINCIPAL
OUTSTANDING PER
SERIES,,NOMINAL INTEREST,,,RATING
AGENCY,DATE OF
CONSTITUTION,COLLATERAL
PRINCIPAL INITIAL
FTH UCI 12 Serie A Euribor + 0.150% S&P 5/30/2005 900,000,000.00 €
59,034,293.12 3M
Serie B Euribor + 0.270%
9,000,000.00 3M
Serie C Euribor + 0.600%
23,800,000.00 3M
Total 91,834,293.12 €,,,,,,,,,,,
,,,,59,034,293.12,,,,,,,
,,,,9,000,000.00,,,,,,,
,,,,23,800,000.00,,,,,,,
,,,,91,834,293.12 €,,,,,,,
,,TOTAL,,91,834,293.12 €,,,,,,,900,000,000.00 €
,,FTH,,,,,,,,,
