CARTERA OPERACIONES DE DIA 26 DE ENERO DE 2016
CLASIFICACIÓN POR NACIONALIDAD DEL DEUDOR
Residencia Operaciones %Operaciones Importe %Importe
Español residente 145.512 97,05% 13.856.970.774,50 96,13%
Extranjero residente 4.420 2,95% 557.651.187,37 3,87%
Total general 149.932 100,00% 14.414.621.961,87 100,00%
