Retrasos en el pago de cuotas vencidas al día 28.10.2006
Intervalo Préstamos Principal pendiente Principal vencido no pagado
días de vencer % s/ Principal
pendiente total
De 1 a 15 días 142 14.822.317,57 25.280,18 0,0015
De 16 a 30 días 31 3.665.285,36 10.627,26 0,0006
De 31 a 60 días 16 2.290.356,91 9.080,06 0,0006
Total impagado 189 20.777.959,84 44.987,50 0,0027
