Cartera de préstamos hipotecarios al día 24.03.2010
Clasificación por Deudor,,
,Préstamos
hipotecarios
Nº. %,Principal pendiente
(euros) %
Deudor 1,1 0,012,922.706,38 0,062
Deudor 2,1 0,012,903.000,00 0,061
Deudor 3,1 0,012,760.563,64 0,051
Deudor 4,1 0,012,721.488,50 0,048
Deudor 5,1 0,012,677.009,30 0,045
Deudor 6,1 0,012,659.259,08 0,044
Deudor 7,1 0,012,629.367,92 0,042
Deudor 8,1 0,012,621.487,50 0,042
Deudor 9,1 0,012,610.456,82 0,041
Deudor 10,1 0,012,608.387,23 0,041
Resto: 8.654 deudores,8.658 99,885,1.483.180.927,30 99,523
Total deudores: 8.664 8.668 100,00 1.490.294.653,67 100,00,,
