,Bonos Serie A1,,,,
Vida media (años),0,88,0,76,0,67,0,61,0,55
TIR,4,502%,4,503%,4,504%,4,504%,4,505%
Duración (años),0,83,0,72,0,63,0,58,0,52
Vencimiento final,27 01 2009,27 10 2008,27 10 2008,28 07 2008,28 07 2008
(en años),1,53,1,27,1,27,1,02,1,02
