,Bonos Serie C,,,,
Vida media (años),12,86,10,99,9,49,8,33,7,38
TIR,5,360%,5,360%,5,360%,5,360%,5,360%
Duración (años),8,67,7,74,6,94,6,28,5,71
Vencimiento final,27 04 2027,28 10 2024,27 07 2022,27 10 2020,29 04 2019
(en años),19,78,17,29,15,03,13,28,11,78
