,Bonos Serie A2,,,,
Vida media (años),6,23,5,22,4,49,3,94,3,51
TIR,4,572%,4,572%,4,572%,4,572%,4,572%
Duración (años),5,06,4,35,3,82,3,40,3,07
Vencimiento final,27 10 2020,29 10 2018,27 01 2017,27 01 2016,27 01 2015
(en años),13,28,11,28,9,53,8,53,7,53
