,Bonos Serie A3,,,,
Vida media (años),17,64,15,24,13,22,11,64,10,33
TIR,4,624%,4,624%,4,624%,4,624%,4,624%
Duración (años),11,63,10,53,9,52,8,66,7,90
Vencimiento final,27 04 2027,28 10 2024,27 07 2022,27 10 2020,29 04 2019
(en años),19,78,17,29,15,03,13,28,11,78
