,Bonos Serie A1,,,,
Vida media (años),1,39,1,14,0,97,0,84,0,76
TIR,4,112%,4,112%,4,112%,4,112%,4,112%
Duración (años),1,29,1,07,0,91,0,80,0,72
Vencimiento final,17 12 2009,17 06 2009,17 12 2008,17 09 2008,17 09 2008
(en años),2,72,2,22,1,72,1,47,1,47
