Cartera de préstamos hipotecarios al día 18.06.2013
Clasificación por tipos de interés nominales máximos aplicables,,,
Intervalo % Tipo Interés
máximo,Préstamos hipotecarios
%,Principal pendiente
(euros) %,%Tipo*
interés máx.
medio pond.
12,00 - 12,99,465 18,27,49.191.860,82 20,80,12,00
13,00 - 13,99,1 0,04,18.039,73 0,01,13,00
14,00 - 14,99,14 0,55,1.075.318,93 0,45,14,00
15,00 - 15,99,1.404 55,17,139.672.464,32 59,07,15,00
